#Title: Galactic center X-ray sources (Muno+, 2009)
#INFO creator=Muno M.P.     First author or institution     
#INFO cites=bibcode:2009ApJS..181..110M     Article or Data origin sources     
#INFO reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/181/110     Dataset landing page     
#---Details of Columns:
#    CXOGC            (A15)   IAU name (HHMMSS.s-DDMMSS) [ucd=meta.id;meta.main]
#    RAJ2000 (deg)    (F9.5)  Right Ascension in degrees (J2000) [ucd=pos.eq.ra;meta.main]
#    DEJ2000 (deg)    (F9.5)  Declination in degrees (J2000) [ucd=pos.eq.dec;meta.main]
#    Sflux (ph/cm2/s) (E8.1)  Photon flux 0.5-2.0keV [ucd=phot.flux;em.X-ray]
#    Hflux (ph/cm2/s) (E8.1)  Photon flux 2-8keV [ucd=phot.flux;em.X-ray]
#--------------- --------- --------- -------- --------
#                RAJ2      DEJ2      Sflux (p Hflux (p
#CXOGC           000 (deg) 000 (deg) h/cm2/s) h/cm2/s)
#--------------- --------- --------- -------- --------
174547.8-285535 266.44931 -28.92661  1.0e-08  4.1e-07
174547.8-285617 266.44949 -28.93816 -1.8e-08  4.9e-07
174547.8-285843 266.44919 -28.97875  7.7e-09  7.7e-08
174547.8-290122 266.44920 -29.02286 -5.7e-09  1.1e-07
174547.8-290124 266.44957 -29.02350  5.2e-08  5.8e-09
174547.8-290145 266.44918 -29.02923 -3.9e-09  9.6e-07
174547.9-285557 266.44987 -28.93276 -2.5e-09  2.5e-07
174547.9-285637 266.44966 -28.94383 -1.3e-08  1.7e-07
174547.9-285837 266.44999 -28.97716 -7.8e-09  1.7e-07
174547.9-290124 266.44956 -29.02349  5.6e-08  4.1e-09
174547.9-290237 266.44995 -29.04376 -1.2e-09  1.6e-07
174547.9-290305 266.44990 -29.05163 -1.0e-08  1.2e-06
174547.9-290324 266.44976 -29.05690 -1.1e-08  1.8e-07
174547.9-290352 266.45001 -29.06463  1.7e-07  3.0e-07
174548.0-285440 266.45016 -28.91092  3.4e-08  3.2e-07
174548.0-285810 266.45035 -28.96942 -2.0e-08  3.8e-07
174548.0-290301 266.45018 -29.05042 -8.1e-09  3.1e-07
174548.0-290331 266.45035 -29.05879  4.0e-08  3.8e-08
174548.0-290339 266.45012 -29.06107  6.2e-09  2.2e-07
174548.0-290352 266.45002 -29.06464  1.8e-07  2.9e-07
174548.1-285856 266.45082 -28.98237  1.7e-08  1.9e-07
174548.1-290108 266.45052 -29.01904  8.4e-09  2.6e-07
174548.1-290207 266.45060 -29.03539  2.4e-08  2.3e-07
174548.1-290731 266.45067 -29.12578  2.1e-07 -3.9e-08
174548.2-285347 266.45087 -28.89660  3.1e-08  3.4e-06
174548.2-285651 266.45109 -28.94750 -3.6e-09  1.3e-07
174548.2-285736 266.45090 -28.96019  5.2e-09  3.0e-07
174548.2-285832 266.45090 -28.97566 -3.7e-09  2.5e-07
174548.2-285837 266.45095 -28.97711 -1.8e-09  4.9e-07
174548.2-285954 266.45121 -28.99839 -4.2e-09  2.3e-07
174548.2-290214 266.45112 -29.03739  4.6e-08  1.2e-08
174548.3-285621 266.45135 -28.93915 -1.0e-08  4.3e-07
174548.3-285728 266.45138 -28.95788  1.3e-08  4.1e-07
174548.3-285738 266.45169 -28.96061  1.9e-09  3.0e-07
174548.3-285836 266.45162 -28.97675  4.1e-09  2.3e-07
174548.3-290008 266.45160 -29.00241 -1.2e-08  3.7e-07
174548.3-290046 266.45155 -29.01291 -1.6e-08  2.6e-07
174548.3-290126 266.45150 -29.02406  1.0e-08  4.5e-08
174548.3-290349 266.45148 -29.06387  2.2e-08  9.7e-08
174548.3-290414 266.45142 -29.07069  5.5e-09  2.7e-07
174548.3-290440 266.45138 -29.07781  2.8e-09  2.3e-07
174548.4-285714 266.45183 -28.95396  1.9e-10  9.1e-08
174548.4-285951 266.45193 -28.99754 -5.5e-09  1.7e-07
174548.4-285954 266.45184 -28.99856 -1.0e-09  2.3e-07
174548.4-290042 266.45173 -29.01194 -9.4e-09  2.0e-07
174548.4-290134 266.45206 -29.02624  1.7e-08  4.1e-07
174548.4-290234 266.45199 -29.04309 -1.5e-09  1.9e-07
174548.4-290337 266.45204 -29.06033  6.0e-08  5.7e-08
174548.4-290831 266.45196 -29.14214 -1.7e-08  2.5e-07
174548.5-285434 266.45236 -28.90977 -2.9e-08  1.1e-06
174548.5-285444 266.45212 -28.91234  4.4e-09  2.3e-07
174548.5-285747 266.45229 -28.96306 -1.1e-09  1.6e-07
174548.5-290149 266.45243 -29.03033 -5.3e-09  1.0e-07
174548.5-290203 266.45243 -29.03444  1.5e-10  1.2e-07
174548.5-290246 266.45246 -29.04625  1.3e-07  2.0e-08
174548.5-290344 266.45216 -29.06245  5.7e-09  1.7e-07
174548.6-285533 266.45234 -28.92617  1.5e-07  9.2e-08
174548.6-285906 266.45271 -28.98516  5.2e-09  2.8e-07
174548.6-285920 266.45280 -28.98888 -1.8e-08  2.1e-07
174548.6-290129 266.45254 -29.02493  6.8e-08  3.4e-08
174548.6-290230 266.45253 -29.04167 -6.0e-09  1.8e-07
174548.6-290234 266.45258 -29.04286  1.9e-09  2.7e-07
174548.6-290432 266.45284 -29.07584 -6.6e-09  3.6e-07
174548.6-290522 266.45252 -29.08946  7.9e-07  3.3e-07
174548.7-285734 266.45324 -28.95945 -1.4e-10  1.5e-07
174548.7-285931 266.45319 -28.99221 -3.6e-09  2.3e-07
174548.7-290007 266.45310 -29.00218 -3.3e-09  2.5e-07
174548.7-290030 266.45299 -29.00845 -1.6e-08  3.3e-07
174548.7-290104 266.45299 -29.01791  2.8e-07  9.8e-08
174548.7-290211 266.45340 -29.03645  4.6e-08  3.6e-07
174548.7-290350 266.45295 -29.06414 -5.5e-09  2.4e-07
174548.7-290528 266.45325 -29.09127  1.4e-07  2.6e-08
174548.8-285553 266.45358 -28.93138  1.3e-08  6.6e-07
174548.8-285710 266.45361 -28.95286  1.2e-08  2.1e-07
174548.8-285816 266.45375 -28.97122  8.3e-09  5.4e-07
174548.8-290101 266.45341 -29.01705 -2.6e-09  2.6e-07
174548.8-290123 266.45346 -29.02314 -1.1e-09  2.0e-07
174548.8-290207 266.45379 -29.03556 -1.6e-09  1.0e-07
174548.8-290211 266.45333 -29.03642  4.9e-09  2.7e-07
174548.8-290612 266.45340 -29.10279  1.0e-08  9.1e-08
174548.9-285740 266.45378 -28.96112  1.2e-08  2.1e-07
174548.9-285751 266.45399 -28.96438  1.7e-08  8.7e-06
174548.9-285849 266.45394 -28.98050 -2.3e-08  2.1e-07
174548.9-290026 266.45413 -29.00723  1.5e-08  2.9e-07
174548.9-290748 266.45389 -29.13022 -1.2e-08  4.9e-07
174549.0-285517 266.45379 -28.92154  7.7e-08  5.7e-08
174549.0-285655 266.45441 -28.94872  5.0e-09  3.3e-07
174549.0-285815 266.45459 -28.97088  4.2e-09  1.8e-07
174549.0-290200 266.45434 -29.03333 -9.9e-09  2.4e-07
174549.0-290239 266.45453 -29.04421 -4.5e-09  5.7e-07
174549.0-290502 266.45455 -29.08403  2.1e-07  2.0e-07
174549.1-285636 266.45481 -28.94346 -1.7e-08  1.9e-07
174549.1-285802 266.45474 -28.96738  1.6e-08  1.2e-07
174549.1-285815 266.45461 -28.97088  4.7e-09  1.7e-07
174549.1-285817 266.45470 -28.97137  1.5e-08  2.9e-07
174549.1-285902 266.45471 -28.98394 -5.3e-09  2.1e-07
174549.1-285906 266.45482 -28.98509 -4.7e-09  1.9e-07
174549.1-290123 266.45472 -29.02330  1.0e-08  1.4e-07
174549.1-290137 266.45492 -29.02722  1.8e-08  1.9e-06
174549.1-290235 266.45461 -29.04309  1.3e-09  1.7e-07
174549.1-290811 266.45480 -29.13643  1.3e-07 -7.1e-08
174549.1-290832 266.45463 -29.14222  4.5e-08  4.9e-08
174549.2-285557 266.45541 -28.93266  5.6e-08  6.9e-06
174549.2-290310 266.45511 -29.05302  5.1e-09  2.6e-07
174549.2-290320 266.45529 -29.05581  1.2e-08  3.4e-07
174549.2-290344 266.45530 -29.06226  7.0e-09  3.1e-07
174549.3-285258 266.45555 -28.88290 -7.8e-09  8.1e-07
174549.3-285557 266.45542 -28.93266  5.9e-08  7.1e-06
174549.3-285600 266.45562 -28.93347  1.3e-08  1.6e-06
174549.3-285647 266.45583 -28.94663 -8.5e-09  3.2e-07
174549.3-285847 266.45559 -28.97982 -6.0e-09  5.8e-07
174549.3-290107 266.45568 -29.01874 -3.8e-09  2.0e-07
174549.3-290119 266.45567 -29.02207  1.3e-07 -1.4e-08
174549.3-290442 266.45551 -29.07856 -9.6e-10  5.8e-07
174549.3-290701 266.45553 -29.11732  8.8e-08  8.1e-09
174549.4-285445 266.45599 -28.91243  7.0e-08  6.1e-07
174549.4-285535 266.45587 -28.92676  3.1e-09  3.4e-07
174549.4-285712 266.45616 -28.95357 -5.6e-09  3.5e-07
174549.4-285733 266.45595 -28.95940  3.5e-09  3.0e-07
174549.4-285818 266.45618 -28.97188 -3.4e-09  1.5e-07
174549.4-290002 266.45602 -29.00063  7.4e-09  2.3e-07
174549.4-290125 266.45594 -29.02378  3.6e-09  2.1e-07
174549.4-290214 266.45591 -29.03729 -6.3e-09  3.1e-07
174549.4-290251 266.45617 -29.04767  2.7e-08  3.8e-08
174549.4-290300 266.45619 -29.05001  1.4e-08  6.1e-07
174549.4-290350 266.45610 -29.06419 -1.6e-08  2.7e-07
174549.4-290457 266.45634 -29.08270 -7.2e-09  1.0e-06
174549.4-290600 266.45590 -29.10008 -9.8e-09  5.3e-07
174549.5-285653 266.45651 -28.94803  8.5e-08  2.2e-07
174549.5-285720 266.45639 -28.95577  4.8e-08  2.9e-07
174549.5-285752 266.45649 -28.96461  1.9e-08  5.3e-08
174549.5-285815 266.45649 -28.97089  4.2e-09  6.8e-07
174549.5-285911 266.45650 -28.98663  3.2e-09  4.9e-07
174549.5-285949 266.45649 -28.99716  2.8e-09  8.2e-07
174549.5-290001 266.45665 -29.00033  6.9e-10  3.0e-07
174549.5-290249 266.45666 -29.04705  2.0e-08  4.3e-08
174549.6-285704 266.45685 -28.95134 -8.2e-09  1.6e-07
174549.6-290046 266.45671 -29.01290 -6.8e-09  2.5e-07
174549.6-290123 266.45707 -29.02314  5.2e-08  2.0e-07
174549.6-290143 266.45710 -29.02865 -2.5e-09  1.3e-07
174549.6-290153 266.45689 -29.03170 -2.0e-09  2.0e-07
174549.6-290156 266.45688 -29.03229  1.0e-09  4.4e-07
174549.6-290159 266.45709 -29.03308  1.1e-09  2.7e-07
174549.6-290218 266.45680 -29.03848 -3.8e-09  1.0e-07
174549.6-290457 266.45676 -29.08263 -9.2e-09  2.3e-06
174549.6-290517 266.45661 -29.08861  1.9e-08  8.1e-07
174549.7-285639 266.45731 -28.94436  1.0e-08  2.7e-07
174549.7-285728 266.45720 -28.95789  6.1e-09  6.0e-08
174549.7-285733 266.45742 -28.95924  2.1e-08  2.9e-07
174549.7-285819 266.45748 -28.97202  3.8e-09  1.4e-07
174549.7-285828 266.45726 -28.97467 -6.3e-09  3.1e-07
174549.7-285902 266.45732 -28.98412  2.7e-08  2.0e-08
174549.7-285911 266.45729 -28.98644  3.0e-09  2.5e-07
174549.7-285936 266.45711 -28.99345  5.3e-09  6.3e-07
174549.7-290009 266.45747 -29.00274  6.8e-08  8.5e-08
174549.7-290143 266.45712 -29.02864  5.9e-09  1.4e-07
174549.7-290150 266.45741 -29.03079 -8.4e-09  9.6e-08
174549.7-290356 266.45738 -29.06567  5.6e-08  1.6e-07
174549.7-290411 266.45711 -29.06995  5.9e-08  5.6e-08
174549.7-290646 266.45743 -29.11296  3.3e-08  5.4e-07
174549.8-285620 266.45789 -28.93903 -4.0e-09  4.0e-06
174549.8-285758 266.45775 -28.96609  5.4e-09  1.5e-07
174549.8-285825 266.45793 -28.97373  1.5e-08  9.6e-08
174549.8-290155 266.45768 -29.03202  6.4e-09  1.9e-07
174549.8-290318 266.45796 -29.05516 -1.9e-10  3.7e-07
174549.8-290541 266.45772 -29.09473  7.5e-08 -3.0e-08
174549.9-285641 266.45827 -28.94481  4.0e-09  6.6e-07
174549.9-285737 266.45825 -28.96054 -5.5e-09  3.3e-07
174549.9-285933 266.45813 -28.99264  3.4e-08  1.2e-07
174549.9-290318 266.45796 -29.05517 -6.4e-10  3.6e-07
174549.9-290329 266.45810 -29.05808 -1.8e-08  2.1e-07
174549.9-290523 266.45863 -29.08961  2.0e-09  2.2e-07
174550.0-285720 266.45865 -28.95560  6.3e-09  9.7e-07
174550.0-285755 266.45846 -28.96530 -9.0e-10  1.5e-07
174550.0-285817 266.45867 -28.97158 -5.6e-09  2.5e-07
174550.0-285937 266.45875 -28.99369  1.4e-09  1.3e-07
174550.0-290243 266.45879 -29.04553 -1.3e-08  2.1e-07
174550.0-290851 266.45862 -29.14755  1.7e-08  5.9e-07
174550.1-290413 266.45905 -29.07060 -7.0e-09  1.8e-07
174550.2-285416 266.45917 -28.90470  1.4e-08  1.7e-06
174550.2-285914 266.45935 -28.98743  5.1e-09  4.6e-07
174550.2-290020 266.45956 -29.00564  6.9e-09  1.5e-07
174550.2-290118 266.45952 -29.02176  9.3e-10  1.8e-07
174550.2-290158 266.45951 -29.03299 -5.1e-10  2.3e-07
174550.2-290341 266.45935 -29.06157  2.7e-09  3.2e-07
174550.3-285507 266.45952 -28.91885 -9.1e-09  3.7e-07
174550.3-285738 266.45995 -28.96076 -2.3e-09  1.5e-07
174550.3-290121 266.45969 -29.02275  1.2e-07  4.3e-08
174550.3-290156 266.45987 -29.03244 -7.6e-09  1.9e-07
174550.3-290220 266.45998 -29.03915 -1.4e-08  3.4e-07
174550.3-290257 266.45993 -29.04918 -1.2e-08  6.9e-07
174550.3-290320 266.45977 -29.05564  1.4e-08  1.2e-07
174550.4-285540 266.46024 -28.92799  5.4e-09  2.6e-07
174550.4-285652 266.46035 -28.94776  3.9e-09  1.0e-07
174550.4-285827 266.46012 -28.97414  2.1e-08  1.7e-07
174550.4-290014 266.46009 -29.00416  2.5e-08  3.1e-07
174550.4-290057 266.46022 -29.01610 -3.9e-09  1.4e-07
174550.4-290347 266.46039 -29.06310 -6.9e-09  3.4e-07
174550.5-285359 266.46060 -28.89985 -3.8e-08  8.0e-07
174550.5-285747 266.46056 -28.96314  1.4e-08  2.4e-07
174550.5-285809 266.46083 -28.96936 -6.1e-09  1.5e-07
174550.5-285821 266.46072 -28.97257 -5.1e-09  3.4e-07
174550.5-285912 266.46062 -28.98674  4.9e-08  8.5e-09
174550.5-290142 266.46055 -29.02843 -1.5e-09  1.2e-07
174550.5-290201 266.46073 -29.03379 -7.4e-09  8.9e-08
174550.5-290230 266.46053 -29.04179  1.0e-08  4.2e-07
174550.5-290500 266.46037 -29.08389  2.5e-08  6.9e-08
174550.6-285232 266.46101 -28.87629  1.5e-07  4.9e-07
174550.6-285850 266.46101 -28.98071  6.7e-08  2.3e-08
174550.6-285919 266.46089 -28.98880  3.1e-08  1.7e-07
174550.6-290106 266.46101 -29.01837  8.9e-09  1.9e-07
174550.6-290111 266.46114 -29.01996  2.9e-08  1.6e-07
174550.6-290233 266.46122 -29.04260 -2.0e-09  3.3e-07
174550.7-285810 266.46145 -28.96960  8.0e-09  3.2e-07
174550.7-285930 266.46149 -28.99187 -5.0e-09  1.9e-07
174550.7-290057 266.46152 -29.01592 -5.0e-09  1.2e-07
174550.7-290128 266.46135 -29.02454  3.7e-09  3.1e-07
174550.7-290617 266.46158 -29.10486  6.3e-08  1.1e-07
174550.7-290625 266.46155 -29.10718  1.6e-07 -1.1e-08
174550.8-285631 266.46206 -28.94192 -2.0e-08  3.6e-07
174550.8-285649 266.46185 -28.94708 -3.3e-09  3.1e-07
174550.8-290055 266.46195 -29.01538 -4.4e-09  7.7e-08
174550.8-290219 266.46190 -29.03871 -4.4e-09  2.8e-07
174550.8-290434 266.46176 -29.07634  9.1e-08 -8.0e-09
174550.8-290603 266.46181 -29.10081 -5.0e-09  3.0e-07
174550.9-285431 266.46210 -28.90863  3.4e-08  7.9e-06
174550.9-285704 266.46236 -28.95112 -1.5e-08  2.9e-07
174550.9-285721 266.46234 -28.95582  3.4e-10  2.1e-07
174550.9-285827 266.46210 -28.97430 -9.8e-09  1.4e-07
174550.9-285835 266.46248 -28.97662 -3.4e-09  6.5e-07
174550.9-290207 266.46246 -29.03531  7.5e-09  2.2e-07
174551.0-285734 266.46283 -28.95953 -5.2e-09  2.5e-07
174551.1-285421 266.46304 -28.90608 -2.5e-08  1.2e-06
174551.1-285439 266.46310 -28.91101  4.0e-08  1.4e-06
174551.1-285519 266.46314 -28.92200 -5.2e-09  7.0e-07
174551.1-290159 266.46316 -29.03318  4.2e-08  1.1e-07
174551.2-285827 266.46338 -28.97435  5.4e-09  6.1e-07
174551.2-285838 266.46341 -28.97749  5.4e-08  1.3e-07
174551.2-290238 266.46344 -29.04391 -1.0e-08  2.4e-07
174551.3-285612 266.46394 -28.93690  1.8e-09  6.0e-07
174551.3-285739 266.46407 -28.96092  1.7e-08  1.2e-06
174551.3-290143 266.46383 -29.02882  1.6e-08  1.5e-07
174551.3-290158 266.46414 -29.03281  7.8e-11  2.0e-07
174551.3-290224 266.46388 -29.04025 -8.6e-09  1.7e-07
174551.3-290318 266.46391 -29.05519 -4.0e-09  3.1e-07
174551.3-290341 266.46413 -29.06146 -5.2e-09  1.9e-07
174551.3-290453 266.46390 -29.08143 -6.9e-10  4.0e-07
174551.3-290655 266.46393 -29.11529  6.2e-10  2.1e-07
174551.4-285638 266.46456 -28.94417  2.7e-07  2.9e-07
174551.4-285732 266.46418 -28.95905  2.1e-08  2.6e-07
174551.4-285841 266.46445 -28.97818  1.6e-09  2.2e-07
174551.4-285943 266.46438 -28.99539  4.1e-09  4.6e-07
174551.4-290037 266.46452 -29.01049  4.5e-09  2.3e-07
174551.4-290114 266.46429 -29.02063  5.2e-09  4.5e-07
174551.4-290228 266.46458 -29.04115  1.2e-08  1.2e-06
174551.5-285743 266.46457 -28.96194 -2.7e-09  1.2e-07
174551.5-290116 266.46483 -29.02137  2.8e-08  7.8e-08
174551.5-290146 266.46465 -29.02961  9.0e-07 -1.3e-08
174551.5-290339 266.46465 -29.06093  4.7e-07  3.2e-08
174551.5-290351 266.46469 -29.06423 -4.4e-09  3.0e-07
174551.6-290020 266.46511 -29.00581  2.5e-08  1.8e-07
174551.6-290029 266.46508 -29.00811 -1.6e-08  5.0e-07
174551.6-290108 266.46537 -29.01907  2.1e-09  2.3e-07
174551.7-285833 266.46556 -28.97592  9.1e-09  5.8e-08
174551.7-290055 266.46550 -29.01540  3.0e-09  1.7e-07
174551.7-290228 266.46556 -29.04139  3.7e-08  7.9e-09
174551.8-285526 266.46596 -28.92410  4.5e-08  6.0e-07
174551.8-285758 266.46596 -28.96616  2.3e-08  1.8e-07
174551.8-285921 266.46608 -28.98944 -3.8e-09  1.6e-07
174551.8-290014 266.46588 -29.00393 -2.2e-08  2.5e-07
174551.8-290152 266.46603 -29.03115 -9.3e-09  1.3e-07
174551.8-290213 266.46603 -29.03723 -1.9e-08  2.7e-07
174551.8-290319 266.46601 -29.05558  2.1e-08  2.9e-07
174551.9-285349 266.46620 -28.89710  2.6e-07  1.7e-07
174551.9-285535 266.46634 -28.92655 -8.2e-09  1.9e-07
174551.9-285555 266.46649 -28.93207  1.3e-08  4.6e-07
174551.9-290134 266.46655 -29.02620 -8.8e-11  3.7e-07
174552.0-285507 266.46703 -28.91856 -5.9e-09  1.7e-07
174552.0-285849 266.46677 -28.98051 -1.6e-08  1.2e-07
174552.0-285920 266.46710 -28.98899  1.3e-08  1.1e-07
174552.0-290117 266.46699 -29.02159 -9.5e-09  2.5e-07
174552.0-290145 266.46708 -29.02934  4.7e-10  1.5e-07
174552.0-290304 266.46684 -29.05139 -4.3e-09  2.2e-07
174552.0-290324 266.46669 -29.05681  1.2e-08  1.7e-06
174552.1-285457 266.46741 -28.91592  9.4e-08  5.2e-08
174552.1-285753 266.46727 -28.96471  2.2e-08  3.8e-07
174552.1-285804 266.46721 -28.96779  1.9e-07 -6.4e-08
174552.1-285816 266.46731 -28.97116 -3.7e-09  1.6e-06
174552.1-285825 266.46746 -28.97366  8.3e-09  2.4e-07
174552.1-285841 266.46715 -28.97807 -1.4e-08  1.7e-07
174552.1-285909 266.46747 -28.98594  1.7e-08  1.1e-07
174552.1-285941 266.46755 -28.99477 -5.7e-09  2.5e-07
174552.1-290050 266.46736 -29.01401  1.9e-08  3.4e-08
174552.1-290422 266.46722 -29.07300  2.3e-08  6.1e-07
174552.2-285524 266.46756 -28.92343  9.7e-07  6.0e-08
174552.2-285553 266.46771 -28.93140  5.4e-08  4.6e-07
174552.2-285636 266.46784 -28.94337  6.9e-09  1.4e-06
174552.2-285834 266.46763 -28.97624 -1.1e-08  1.1e-07
174552.2-290150 266.46772 -29.03074  4.9e-09  8.1e-08
174552.2-290404 266.46784 -29.06774  1.2e-08  3.4e-07
174552.2-290631 266.46769 -29.10883  6.7e-08  7.5e-08
174552.2-290659 266.46753 -29.11652  1.6e-08  7.6e-08
174552.3-285612 266.46833 -28.93685  5.5e-09  3.5e-07
174552.3-285817 266.46819 -28.97140  5.6e-09  3.1e-07
174552.4-285928 266.46875 -28.99130 -2.0e-08  2.4e-07
174552.4-285951 266.46859 -28.99753 -8.1e-09  2.7e-07
174552.4-290202 266.46856 -29.03408  4.9e-09  9.3e-08
174552.4-290241 266.46843 -29.04488 -1.9e-09  1.3e-07
174552.5-285720 266.46878 -28.95555  8.1e-09  1.2e-07
174552.5-285758 266.46892 -28.96633  2.3e-08  6.2e-07
174552.5-285928 266.46877 -28.99130 -1.7e-08  2.4e-07
174552.5-290142 266.46897 -29.02843 -1.2e-08  2.5e-07
174552.5-290333 266.46877 -29.05938  9.3e-09  1.3e-07
174552.5-290401 266.46880 -29.06711  2.2e-09  6.2e-07
174552.5-290809 266.46884 -29.13588 -3.1e-08  7.9e-07
174552.6-285709 266.46927 -28.95251 -6.0e-09  1.0e-06
174552.6-285739 266.46954 -28.96094 -3.1e-10  3.2e-07
174552.6-285851 266.46934 -28.98099 -2.6e-10  2.2e-07
174552.6-285904 266.46927 -28.98442  2.9e-08  1.1e-07
174552.6-290027 266.46956 -29.00750 -9.8e-09  2.4e-07
174552.6-290211 266.46943 -29.03650  4.3e-09  5.9e-07
174552.7-285925 266.46970 -28.99046 -5.8e-09  3.6e-07
174552.7-290148 266.46982 -29.03017  1.8e-08  1.3e-07
174552.7-290222 266.46979 -29.03951 -9.2e-09  2.5e-07
174552.7-290653 266.46999 -29.11494  4.3e-09  8.0e-07
174552.8-285652 266.47043 -28.94775 -2.3e-08  1.2e-06
174552.8-285913 266.47017 -28.98700 -1.1e-08  1.3e-07
174552.8-285917 266.47029 -28.98827 -9.5e-09  1.4e-07
174552.8-290121 266.47017 -29.02275 -9.7e-09  2.7e-07
174552.8-290322 266.47018 -29.05616  5.6e-09  1.2e-07
174552.8-290339 266.47032 -29.06099 -2.0e-10  3.5e-07
174552.8-290342 266.47024 -29.06192 -9.3e-09  3.3e-07
174552.8-290504 266.47005 -29.08446  1.0e-08  2.0e-07
174552.8-290653 266.47000 -29.11494  7.3e-09  8.1e-07
174552.9-285537 266.47076 -28.92698 -2.4e-08  5.0e-07
174552.9-285727 266.47073 -28.95751  3.7e-11  3.0e-07
174552.9-285814 266.47060 -28.97056  1.0e-08  1.5e-07
174552.9-290253 266.47066 -29.04813 -1.0e-08  7.1e-07
174552.9-290358 266.47051 -29.06631  2.7e-06  7.1e-07
174552.9-290706 266.47082 -29.11853  3.8e-08  1.8e-07
174553.0-285429 266.47093 -28.90817  9.1e-09  1.5e-07
174553.0-285829 266.47101 -28.97493 -1.7e-09  1.7e-07
174553.0-285931 266.47107 -28.99206 -1.6e-08  2.3e-07
174553.0-290413 266.47113 -29.07045 -1.2e-08  3.2e-07
174553.1-285214 266.47144 -28.87063  1.1e-07  5.6e-07
174553.1-290105 266.47130 -29.01824  7.4e-08 -4.3e-09
174553.1-290126 266.47162 -29.02408 -2.7e-09  5.1e-07
174553.1-290646 266.47094 -29.11309  1.3e-07 -3.9e-08
174553.2-290118 266.47187 -29.02181  3.9e-08  3.9e-08
174553.2-290140 266.47179 -29.02799  4.4e-08  1.2e-07
174553.2-290202 266.47205 -29.03397  1.3e-07  4.3e-08
174553.2-290303 266.47194 -29.05110 -1.1e-08  2.3e-07
174553.2-290324 266.47180 -29.05684 -1.2e-08  5.2e-07
174553.2-290352 266.47211 -29.06472 -8.1e-10  1.9e-07
174553.3-285256 266.47220 -28.88229  3.2e-08  8.7e-07
174553.3-285614 266.47232 -28.93749 -5.9e-09  4.0e-07
174553.3-285828 266.47237 -28.97468  2.3e-10  1.3e-07
174553.3-290135 266.47230 -29.02660  2.6e-08  2.1e-07
174553.3-290316 266.47246 -29.05457 -1.1e-08  1.9e-07
174553.3-290339 266.47232 -29.06109  4.2e-09  1.9e-07
174553.3-290443 266.47226 -29.07887  1.4e-06  2.1e-07
174553.3-290631 266.47232 -29.10872  3.4e-08  1.4e-06
174553.4-285619 266.47255 -28.93878 -3.8e-08  4.1e-07
174553.4-285622 266.47275 -28.93950  3.0e-09  1.3e-07
174553.4-285934 266.47284 -28.99297  3.9e-09  2.1e-07
174553.4-290247 266.47281 -29.04653  5.8e-09  2.6e-07
174553.5-285624 266.47328 -28.94020  8.6e-09  4.5e-07
174553.5-290001 266.47320 -29.00032  3.1e-09  5.9e-07
174553.5-290022 266.47309 -29.00620 -1.8e-09  1.5e-06
174553.5-290123 266.47291 -29.02324  3.9e-09  7.9e-08
174553.5-290302 266.47319 -29.05088 -1.2e-08  2.7e-07
174553.6-285433 266.47342 -28.90934  4.0e-08  4.3e-07
174553.6-285656 266.47361 -28.94897  3.0e-08  3.8e-07
174553.6-285924 266.47364 -28.99025 -8.6e-09  2.3e-07
174553.6-285945 266.47345 -28.99603 -2.3e-08  8.2e-07
174553.6-290149 266.47356 -29.03044  1.2e-08  1.9e-07
174553.6-290331 266.47353 -29.05879  1.6e-08  6.0e-07
174553.6-290543 266.47339 -29.09544 -1.7e-08  4.7e-07
174553.6-290622 266.47368 -29.10615  1.1e-08  1.8e-07
174553.7-285741 266.47390 -28.96147  5.9e-08  1.1e-07
174553.7-285914 266.47390 -28.98748  1.7e-08  1.2e-07
174553.8-285342 266.47443 -28.89527  4.7e-08  4.5e-07
174553.8-285703 266.47440 -28.95097 -1.8e-08  2.5e-07
174553.8-285739 266.47431 -28.96094  1.1e-08  5.4e-07
174553.8-290007 266.47447 -29.00209  2.8e-09  2.8e-07
174553.8-290017 266.47446 -29.00490 -5.8e-09  4.8e-07
174553.8-290303 266.47463 -29.05107 -4.3e-09  1.9e-07
174553.8-290502 266.47452 -29.08406  2.0e-08  4.3e-07
174553.9-290107 266.47478 -29.01871 -1.3e-08  2.1e-07
174553.9-290130 266.47492 -29.02504 -1.3e-08  1.5e-07
174553.9-290222 266.47490 -29.03969 -1.2e-08  3.3e-07
174553.9-290317 266.47474 -29.05497 -1.5e-08  1.8e-07
174553.9-290346 266.47466 -29.06306  6.4e-08  8.3e-07
174554.0-285432 266.47534 -28.90907 -1.5e-08  5.5e-07
174554.0-285735 266.47517 -28.95989  4.8e-08  9.3e-08
174554.0-290155 266.47533 -29.03198  1.5e-08  1.2e-07
174554.0-290212 266.47539 -29.03691  4.7e-09  3.7e-07
174554.0-290427 266.47511 -29.07419  2.3e-08  1.8e-07
174554.0-290439 266.47527 -29.07769 -7.7e-10  2.7e-07
174554.1-285731 266.47582 -28.95864 -3.8e-09  6.7e-07
174554.1-285749 266.47554 -28.96382  7.5e-08 -6.1e-08
174554.1-285757 266.47558 -28.96595  3.2e-08  3.3e-07
174554.1-290007 266.47556 -29.00203  2.6e-10  3.1e-07
